what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1400513192920
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1400513193702
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1400513197654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400513198213
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513208264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513338035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400513351641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400513360133
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400513392728
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400513393670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513407411
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400513407462
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1400513407465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400513415582
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1400513417761
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1400513418409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400513425410
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1400513426265
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1400513426561
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1400513426768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400513427641
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400513444820
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1400513447998
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1400513457592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513461523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513462572
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1400513475936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513480196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513481696
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400513484581
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400513491227
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400513492690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400513493990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400513494870
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400513503533
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1400513504729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400513510233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400513515552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400513516728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400513517753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400513519195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400513523436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400513524594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400513525851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400513527150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400513534381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400513537360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400513538438
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400513539073
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400513540415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513541139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513569408
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400513570772
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1400513598787
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400513612514
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400513615377
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400513620154
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400513630959
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1400513639088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513649128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513651150
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400513657853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513661652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513661905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400513670500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400513676054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400513755903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400518424231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400518427087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400518753509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400518755336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519208771
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1400519213894
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1400519215958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400519219451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519226573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519306396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519315579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519351998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519356504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519391345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519392475
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519466335
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519467598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519470316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519473017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519497446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519498695
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519502363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400519503503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520491425
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1400520496147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520501612
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400520501765
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1400520501765
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400520507738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520529943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520532160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520532351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520532511
started,bundle,org.eclipse.jst.j2ee.core,1.2.7.v201110060300,"org.eclipse.jst.j2ee.core",1400520536935
started,bundle,org.eclipse.jem,2.0.402.v201106132000,"org.eclipse.jem",1400520537029
started,bundle,org.eclipse.wst.xml.core,1.1.505.v201109271810,"org.eclipse.wst.xml.core",1400520537174
started,bundle,org.eclipse.wst.validation,1.2.204.v201109220700,"org.eclipse.wst.validation",1400520537257
started,bundle,org.eclipse.jst.j2ee,1.1.406.v201110130300,"org.eclipse.jst.j2ee",1400520537339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520541192
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1400520541231
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520551493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520551551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520562257
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1400520562293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520571994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520572044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520576871
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1400520576908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520621395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520626444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520631612
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520631719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520634530
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400520655400
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1400520665656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520801410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520840419
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400520864687
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1400520875642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520877988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520879327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400520880896
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400520881070
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520881429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520894059
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520902155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520903350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400520919297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520920448
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1400520921079
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520926312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520928399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520945945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520949044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400520955143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400520957935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520964962
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400520967477
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1400521044731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400521055650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400521065256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400521069381
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1400521073644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400521076973
